work_year,salary,salary_in_usd,job_title,job_category,salary_currency,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2021.0,59738.0,36476.0,Machine Learning Engineer  in office,Data Science,INR,JP,EX,FT,Remote,IN,M
2020.0,76921.0,159416.0,Data Analyst  ,Engineering,EUR,IN,EN,FL,Remote,IN,M
2022.0,152448.0,128138.0,Data Engineer  ,Analysis,EUR,JP,EX,PT,Hybrid,MX,M
2021.0,-91068.0,137620.0,Machine Learning Engineer  in office,Data Science,EUR,IN,SE,CT,In-person,JP,S
2022.0,53581.0,146070.0,Statistician  (Remote),ML/AI,INR,JP,MI,FT,Hybrid,UK,L
2022.0,125672.0,105498.0,Machine Learning Engineer  in office,Analysis,JPY,DE,EN,CT,Remote,US,L
2020.0,51485.0,58439.0,Data Scientist  in office,Analysis,JPY,JP,EX,PT,Remote,MX,L
2020.0,66294.0,33400.0,Data Scientist  (Remote),Data Science,EUR,UK,EX,FL,In-person,MX,L
2022.0,83001.0,119976.0,Data Engineer  (Remote),ML/AI,JPY,IN,EX,FL,Remote,CN,M
2022.0,162706.0,159418.0,Statistician  ,Analysis,JPY,US,EX,PT,In-person,US,L
2022.0,73969.0,54610.0,Statistician  ,Engineering,EUR,JP,EX,CT,Hybrid,US,S
2022.0,30093.0,81356.0,Machine Learning Engineer  (Remote),Analysis,INR,IN,MI,CT,In-person,MX,S
2020.0,58370.0,190647.0,Data Engineer  (Remote),Data Science,EUR,US,SE,CT,Hybrid,CN,S
2021.0,49750.0,49728.0,Statistician  in office,Data Science,us dolars,IN,MI,CT,Hybrid,CN,L
2020.0,46472.0,147702.0,Data Scientist  (Remote),Data Science,EUR,MX,SE,FT,Remote,DE,L
2021.0,48934.0,59067.0,Machine Learning Engineer  in office,Analysis,us dolars,IN,MI,CT,Hybrid,IN,S
2022.0,-69125.0,75262.0,Data Analyst  in office,Data Science,EUR,US,SE,FT,Remote,DE,S
2021.0,69103.0,31628.0,Data Scientist  in office,Engineering,us dolars,US,EX,PT,In-person,US,M
2020.0,118705.0,135068.0,Data Engineer  (Remote),Data Science,us dolars,DE,SE,FL,In-person,US,L
2020.0,86543.0,105057.0,Statistician  (Remote),ML/AI,EUR,CN,MI,FT,Hybrid,UK,S
2022.0,178010.0,134049.0,Data Scientist  in office,Engineering,JPY,MX,SE,CT,In-person,UK,S
2020.0,107492.0,186452.0,Data Analyst  (Remote),Data Science,GBP,JP,EX,FL,Hybrid,IN,L
2022.0,88024.0,89853.0,Data Analyst  ,Engineering,JPY,JP,EN,FT,In-person,CN,L
2020.0,56207.0,189995.0,Data Engineer  ,Engineering,us dolars,MX,EX,FL,Hybrid,JP,S
2020.0,79354.0,64058.0,Data Scientist  in office,ML/AI,EUR,IN,MI,PT,Hybrid,US,S
2022.0,198382.0,86162.0,Machine Learning Engineer  (Remote),Engineering,EUR,MX,MI,CT,In-person,UK,L
2021.0,78960.0,124416.0,Data Scientist  ,Data Science,EUR,UK,SE,PT,In-person,IN,L
2020.0,91262.0,180042.0,Data Analyst  in office,ML/AI,EUR,UK,EN,FL,In-person,DE,S
2021.0,127155.0,68891.0,Data Engineer  ,Analysis,GBP,CN,EN,PT,In-person,US,S
2020.0,174475.0,166002.0,Data Engineer  in office,Analysis,INR,IN,MI,CT,Hybrid,JP,S
2020.0,174137.0,196390.0,Machine Learning Engineer  in office,ML/AI,us dolars,DE,SE,FT,Hybrid,IN,S
2020.0,187873.0,80107.0,Data Engineer  in office,Analysis,GBP,US,EX,PT,In-person,CN,S
2020.0,138182.0,91953.0,Data Engineer  ,Engineering,JPY,IN,EX,CT,In-person,JP,S
2021.0,129132.0,138433.0,Data Engineer  in office,Data Science,INR,JP,MI,FL,Remote,US,S
2021.0,190302.0,79108.0,Data Engineer  in office,Engineering,INR,UK,MI,PT,Hybrid,IN,L
2020.0,102706.0,62574.0,Data Engineer  ,ML/AI,EUR,UK,EX,FT,Hybrid,CN,M
2020.0,59968.0,135287.0,Data Analyst  in office,Data Science,GBP,UK,EX,PT,In-person,MX,M
2021.0,72517.0,170929.0,Data Scientist  ,ML/AI,JPY,DE,EX,FL,Remote,MX,L
2022.0,193727.0,184585.0,Statistician  in office,ML/AI,EUR,JP,SE,FL,In-person,UK,M
2022.0,159282.0,130434.0,Data Engineer  (Remote),ML/AI,EUR,DE,EN,FL,Hybrid,JP,L
2021.0,75984.0,53593.0,Statistician  (Remote),Engineering,us dolars,US,MI,PT,Hybrid,DE,L
2020.0,172121.0,118219.0,Statistician  ,Data Science,INR,IN,MI,PT,Remote,DE,L
2020.0,102321.0,132044.0,Data Analyst  in office,Data Science,JPY,IN,SE,PT,In-person,MX,L
2022.0,151854.0,179956.0,Data Engineer  ,Data Science,INR,MX,EX,FT,Remote,JP,M
2022.0,165727.0,88986.0,Statistician  in office,Engineering,GBP,UK,SE,CT,In-person,US,L
2021.0,120638.0,166379.0,Data Engineer  ,Analysis,us dolars,MX,EX,PT,Remote,US,S
2022.0,98972.0,42904.0,Machine Learning Engineer  (Remote),Engineering,EUR,UK,MI,FT,In-person,US,L
2021.0,51432.0,135071.0,Machine Learning Engineer  ,Engineering,us dolars,US,EN,FL,In-person,MX,M
2022.0,95896.0,124714.0,Machine Learning Engineer  (Remote),ML/AI,EUR,DE,SE,PT,In-person,DE,M
2022.0,135035.0,174654.0,Statistician  (Remote),Data Science,us dolars,CN,EX,PT,Hybrid,DE,M
2022.0,43750.0,87965.0,Machine Learning Engineer  (Remote),Data Science,EUR,CN,MI,PT,In-person,UK,M
2020.0,57987.0,131448.0,Data Analyst  ,Analysis,INR,CN,EN,FT,Hybrid,US,S
2020.0,132995.0,169097.0,Data Analyst  ,Analysis,INR,JP,SE,PT,Remote,DE,L
2020.0,56165.0,114724.0,Statistician  (Remote),ML/AI,INR,US,SE,PT,In-person,DE,S
2022.0,54346.0,37604.0,Data Engineer  ,Data Science,INR,IN,MI,CT,Hybrid,US,L
2021.0,33514.0,188362.0,Data Scientist  in office,Analysis,us dolars,IN,SE,FT,Remote,US,L
2021.0,54838.0,37871.0,Data Engineer  (Remote),Analysis,EUR,DE,MI,CT,In-person,DE,S
2021.0,57559.0,132318.0,Data Engineer  in office,Data Science,INR,MX,SE,CT,Remote,CN,S
2021.0,131223.0,106981.0,Data Engineer  (Remote),Engineering,us dolars,US,EN,CT,Hybrid,JP,M
2020.0,89207.0,106574.0,Data Engineer  in office,Analysis,EUR,JP,EN,CT,Hybrid,DE,L
2020.0,46385.0,141376.0,Data Scientist  (Remote),Data Science,us dolars,US,SE,FL,In-person,UK,L
2022.0,179389.0,141358.0,Machine Learning Engineer  (Remote),Analysis,INR,US,MI,PT,Hybrid,IN,L
2022.0,161465.0,164577.0,Data Engineer  (Remote),ML/AI,GBP,DE,EX,CT,Hybrid,CN,L
2021.0,54881.0,114605.0,Data Analyst  ,Analysis,us dolars,JP,SE,FT,Remote,US,L
2020.0,141761.0,175490.0,Statistician  in office,Data Science,INR,CN,EX,PT,In-person,MX,L
2021.0,189027.0,46411.0,Statistician  (Remote),Analysis,JPY,IN,MI,CT,In-person,UK,M
2022.0,88308.0,128569.0,Data Analyst  ,ML/AI,EUR,UK,EX,CT,In-person,JP,L
2022.0,140515.0,39498.0,Data Engineer  (Remote),ML/AI,INR,MX,SE,FT,Remote,MX,M
2021.0,102031.0,86257.0,Data Scientist  in office,Analysis,JPY,CN,EN,FL,Hybrid,IN,L
2022.0,-135257.0,116995.0,Machine Learning Engineer  (Remote),Data Science,EUR,JP,SE,FT,In-person,CN,S
2021.0,116973.0,183275.0,Statistician  ,ML/AI,us dolars,IN,EN,FL,In-person,DE,S
2020.0,89596.0,123566.0,Machine Learning Engineer  (Remote),ML/AI,JPY,CN,EN,FL,Remote,US,L
2021.0,162785.0,145498.0,Data Scientist  (Remote),Engineering,JPY,DE,EN,FL,Remote,DE,S
2020.0,50428.0,116596.0,Statistician  (Remote),Engineering,EUR,MX,SE,CT,In-person,UK,S
2020.0,92160.0,76917.0,Machine Learning Engineer  (Remote),ML/AI,us dolars,JP,MI,CT,In-person,MX,S
2022.0,110729.0,155154.0,Data Scientist  ,Analysis,JPY,JP,EX,FL,Remote,MX,M
2022.0,90843.0,50930.0,Machine Learning Engineer  (Remote),Data Science,GBP,IN,EN,FL,Remote,US,S
2022.0,184075.0,109029.0,Data Engineer  in office,Analysis,GBP,IN,EX,CT,Remote,DE,S
2021.0,110169.0,43638.0,Data Scientist  in office,Analysis,JPY,US,MI,FL,Remote,MX,S
2021.0,124764.0,35724.0,Machine Learning Engineer  (Remote),Engineering,EUR,US,MI,CT,Hybrid,US,L
2022.0,56730.0,95738.0,Data Engineer  ,Data Science,EUR,JP,SE,FL,Hybrid,UK,S
2021.0,144082.0,128705.0,Data Engineer  in office,Engineering,GBP,UK,EX,CT,In-person,DE,M
2022.0,102981.0,163099.0,Data Scientist  (Remote),ML/AI,JPY,DE,EN,FT,Hybrid,IN,M
2021.0,-95573.0,175879.0,Data Analyst  (Remote),Data Science,EUR,IN,SE,FL,Remote,MX,S
2020.0,189941.0,123962.0,Statistician  ,Analysis,INR,US,EX,FL,In-person,JP,L
2020.0,61076.0,93109.0,Data Scientist  (Remote),Analysis,JPY,DE,SE,FT,Remote,DE,S
2022.0,156283.0,71849.0,Data Engineer  ,Data Science,EUR,MX,EN,PT,Hybrid,US,L
2021.0,55094.0,30178.0,Data Engineer  in office,Analysis,GBP,CN,EN,FL,Remote,CN,M
2021.0,187889.0,35817.0,Data Scientist  (Remote),Analysis,INR,CN,MI,PT,In-person,DE,L
2020.0,40555.0,102721.0,Data Analyst  ,Engineering,GBP,JP,EX,FT,Hybrid,US,L
2020.0,100656.0,155762.0,Statistician  (Remote),Engineering,GBP,IN,SE,FL,In-person,MX,M
2022.0,158061.0,33984.0,Machine Learning Engineer  (Remote),Engineering,EUR,CN,MI,PT,Hybrid,CN,S
2020.0,151432.0,94096.0,Data Scientist  in office,Engineering,JPY,MX,SE,FL,Remote,UK,L
2022.0,165787.0,116941.0,Statistician  (Remote),Engineering,EUR,IN,EN,FL,In-person,CN,M
2020.0,160694.0,117432.0,Statistician  ,Data Science,JPY,US,EX,CT,Hybrid,JP,L
2020.0,64162.0,175707.0,Data Engineer  ,Data Science,INR,CN,SE,PT,Hybrid,US,L
2021.0,131173.0,139914.0,Machine Learning Engineer  ,Data Science,EUR,UK,MI,CT,Hybrid,DE,L
2020.0,127858.0,192414.0,Data Scientist  (Remote),Engineering,EUR,CN,EN,CT,Hybrid,MX,S
2020.0,131980.0,84680.0,Data Engineer  (Remote),Data Science,EUR,IN,SE,PT,Remote,CN,S
2022.0,156652.0,140326.0,Data Engineer  in office,Engineering,EUR,UK,SE,PT,Remote,UK,L
2020.0,68458.0,159094.0,Data Analyst  (Remote),Engineering,us dolars,DE,MI,CT,Hybrid,CN,S
2022.0,134122.0,37988.0,Statistician  ,Data Science,JPY,CN,SE,FL,Remote,IN,L
2020.0,128538.0,62070.0,Data Scientist  ,Engineering,JPY,IN,EN,FL,Remote,DE,L
2020.0,164212.0,127491.0,Data Scientist  in office,Data Science,EUR,CN,SE,FT,Hybrid,JP,S
2022.0,141201.0,108132.0,Data Scientist  ,Engineering,us dolars,CN,EX,FL,Remote,UK,M
2021.0,178455.0,53659.0,Data Engineer  ,Analysis,JPY,IN,EX,PT,In-person,DE,L
2022.0,178790.0,105952.0,Data Analyst  ,ML/AI,GBP,UK,MI,PT,In-person,US,M
2022.0,117008.0,180243.0,Machine Learning Engineer  in office,ML/AI,EUR,US,EX,FT,Remote,US,M
2022.0,182935.0,83778.0,Data Engineer  in office,Data Science,us dolars,MX,EX,PT,Hybrid,US,M
2021.0,41377.0,128113.0,Machine Learning Engineer  ,Analysis,JPY,CN,SE,CT,In-person,DE,S
2020.0,113031.0,52736.0,Data Analyst  ,ML/AI,GBP,JP,EN,FT,Remote,JP,S
2022.0,154403.0,87781.0,Statistician  (Remote),Data Science,EUR,DE,EN,FT,Remote,US,L
2022.0,175942.0,134192.0,Data Scientist  (Remote),Engineering,EUR,IN,SE,FL,Hybrid,DE,M
2021.0,87487.0,65126.0,Machine Learning Engineer  ,Engineering,JPY,CN,EX,FL,Hybrid,DE,S
2022.0,180372.0,156734.0,Data Engineer  (Remote),Analysis,GBP,MX,SE,CT,Remote,MX,S
2020.0,97639.0,59652.0,Machine Learning Engineer  ,ML/AI,us dolars,US,EX,CT,Hybrid,JP,M
2021.0,120731.0,35390.0,Statistician  ,Engineering,JPY,IN,EX,FL,In-person,UK,S
2020.0,154766.0,116136.0,Data Scientist  (Remote),Data Science,EUR,CN,EX,FL,In-person,UK,M
2020.0,133429.0,95942.0,Machine Learning Engineer  in office,Engineering,EUR,DE,EN,CT,Remote,DE,S
2021.0,193122.0,83492.0,Statistician  in office,Engineering,EUR,JP,MI,FL,Remote,UK,M
2022.0,163993.0,128300.0,Data Engineer  in office,ML/AI,JPY,IN,EN,FT,Hybrid,IN,S
2020.0,160904.0,128531.0,Data Analyst  ,ML/AI,INR,CN,EX,CT,In-person,JP,S
2020.0,100270.0,141473.0,Data Engineer  ,Data Science,INR,UK,SE,FL,Hybrid,DE,S
2020.0,115293.0,114104.0,Data Scientist  in office,Analysis,INR,US,SE,PT,Remote,UK,S
2020.0,60328.0,105969.0,Data Engineer  in office,Analysis,GBP,JP,EX,PT,Remote,CN,M
2021.0,53138.0,157633.0,Data Engineer  in office,Engineering,JPY,IN,MI,CT,Remote,UK,L
2021.0,173166.0,152439.0,Data Engineer  ,Data Science,EUR,CN,EN,PT,Remote,JP,L
2020.0,-39028.0,78481.0,Data Engineer  ,Data Science,EUR,JP,SE,PT,Remote,CN,S
2022.0,176504.0,58612.0,Data Scientist  (Remote),Analysis,INR,UK,EX,FT,Remote,US,L
2020.0,73819.0,117743.0,Statistician  (Remote),Engineering,us dolars,IN,EX,CT,Hybrid,UK,S
2022.0,118627.0,171867.0,Machine Learning Engineer  (Remote),Data Science,GBP,JP,MI,PT,Hybrid,CN,L
2020.0,35312.0,47564.0,Data Analyst  in office,Analysis,GBP,IN,EN,FL,Hybrid,JP,S
2022.0,55973.0,78603.0,Machine Learning Engineer  ,ML/AI,JPY,IN,MI,CT,In-person,CN,L
2020.0,-132126.0,130403.0,Machine Learning Engineer  (Remote),Data Science,EUR,JP,SE,CT,Hybrid,MX,S
2022.0,190045.0,161585.0,Data Analyst  (Remote),Engineering,JPY,IN,MI,PT,Remote,US,S
2020.0,74390.0,41324.0,Data Scientist  (Remote),Engineering,us dolars,UK,MI,PT,Hybrid,CN,L
2020.0,177171.0,45491.0,Data Analyst  (Remote),Engineering,EUR,JP,MI,FT,Hybrid,MX,S
2022.0,79956.0,109229.0,Data Scientist  in office,Engineering,EUR,CN,SE,FL,In-person,DE,L
2021.0,129379.0,64600.0,Machine Learning Engineer  ,Analysis,INR,MX,SE,FT,Remote,MX,M
2022.0,44063.0,94179.0,Data Scientist  ,Data Science,INR,JP,SE,FT,In-person,US,M
2021.0,124306.0,171944.0,Statistician  ,Engineering,us dolars,UK,EN,FL,In-person,UK,M
2020.0,123196.0,160047.0,Data Analyst  (Remote),Engineering,EUR,UK,MI,PT,In-person,DE,S
2022.0,39605.0,41358.0,Statistician  in office,Analysis,INR,UK,EX,FT,Hybrid,DE,S
2022.0,126185.0,101343.0,Machine Learning Engineer  in office,Engineering,GBP,CN,EX,CT,Remote,US,S
2022.0,132756.0,56503.0,Data Analyst  in office,Engineering,JPY,CN,EN,FT,Remote,DE,M
2021.0,146351.0,82268.0,Machine Learning Engineer  ,Data Science,INR,MX,EN,FL,In-person,MX,L
2021.0,102964.0,77905.0,Statistician  ,ML/AI,us dolars,MX,EX,FT,Remote,MX,S
2020.0,176889.0,92668.0,Machine Learning Engineer  in office,Engineering,EUR,IN,MI,FT,Remote,US,M
2021.0,32420.0,183306.0,Data Analyst  (Remote),Analysis,us dolars,IN,SE,CT,In-person,US,S
2021.0,114448.0,192047.0,Data Analyst  ,Data Science,JPY,DE,EN,FL,Hybrid,CN,S
2020.0,119897.0,118104.0,Machine Learning Engineer  ,Analysis,JPY,MX,EN,CT,In-person,MX,L
2022.0,57728.0,58106.0,Data Analyst  (Remote),Data Science,EUR,MX,SE,PT,In-person,US,S
2022.0,154826.0,88438.0,Data Analyst  (Remote),Data Science,INR,IN,EX,FL,Hybrid,MX,S
2020.0,87858.0,78397.0,Machine Learning Engineer  ,Engineering,INR,UK,SE,FT,Hybrid,JP,L
2022.0,136716.0,197496.0,Statistician  (Remote),Engineering,EUR,DE,MI,CT,Hybrid,UK,S
2021.0,190036.0,81275.0,Data Analyst  (Remote),Engineering,EUR,MX,MI,CT,Hybrid,DE,S
2020.0,106992.0,84034.0,Data Analyst  (Remote),ML/AI,GBP,UK,EX,FL,In-person,IN,L
2020.0,129259.0,177089.0,Data Analyst  (Remote),ML/AI,GBP,US,EN,CT,Hybrid,CN,S
2020.0,146185.0,109372.0,Data Analyst  (Remote),Analysis,EUR,MX,EX,FL,Remote,UK,S
2022.0,130282.0,109722.0,Machine Learning Engineer  in office,Engineering,GBP,CN,EX,PT,In-person,IN,M
2020.0,173747.0,64432.0,Statistician  ,ML/AI,us dolars,JP,MI,FL,In-person,US,L
2020.0,127677.0,183829.0,Statistician  in office,Engineering,INR,US,SE,FL,Hybrid,DE,M
2020.0,90049.0,77188.0,Data Scientist  in office,ML/AI,GBP,CN,MI,PT,Hybrid,CN,L
2022.0,70213.0,158161.0,Data Analyst  in office,ML/AI,GBP,CN,EX,PT,Remote,UK,S
2021.0,189183.0,61116.0,Data Analyst  ,Data Science,us dolars,UK,EX,FT,Hybrid,IN,M
2020.0,34284.0,197788.0,Data Scientist  ,Engineering,JPY,IN,EN,CT,In-person,IN,M
2021.0,47585.0,88738.0,Statistician  ,Engineering,EUR,JP,EN,PT,Hybrid,IN,M
2022.0,125131.0,50456.0,Data Engineer  in office,ML/AI,us dolars,IN,EX,PT,Remote,UK,M
2022.0,37131.0,164706.0,Data Engineer  ,Engineering,JPY,IN,MI,CT,In-person,JP,L
2022.0,73382.0,79366.0,Statistician  in office,ML/AI,us dolars,MX,EN,CT,In-person,US,S
2022.0,194599.0,156934.0,Data Analyst  (Remote),Engineering,INR,JP,SE,FT,Hybrid,DE,S
2021.0,192008.0,50856.0,Data Engineer  ,Data Science,EUR,JP,SE,FT,Remote,IN,S
2020.0,117081.0,90615.0,Machine Learning Engineer  (Remote),Engineering,us dolars,US,EX,FL,Remote,CN,S
2022.0,83441.0,113126.0,Machine Learning Engineer  in office,Data Science,INR,UK,SE,FT,Hybrid,UK,S
2022.0,109220.0,104137.0,Data Scientist  ,Analysis,EUR,IN,SE,PT,In-person,CN,L
2021.0,-181714.0,99005.0,Statistician  ,Data Science,EUR,UK,SE,PT,In-person,IN,S
2021.0,42651.0,185863.0,Statistician  (Remote),Engineering,GBP,UK,EN,CT,In-person,UK,S
2022.0,162737.0,67615.0,Data Engineer  in office,Engineering,EUR,MX,MI,FT,Hybrid,CN,S
2020.0,36918.0,30348.0,Data Analyst  in office,Data Science,us dolars,DE,EN,FL,In-person,JP,S
2020.0,53007.0,66419.0,Statistician  ,Engineering,GBP,US,MI,FL,In-person,IN,M
2022.0,55035.0,163950.0,Data Engineer  ,Engineering,INR,IN,EN,FL,Hybrid,MX,L
2021.0,119352.0,41857.0,Data Engineer  ,ML/AI,EUR,CN,EX,FL,In-person,IN,L
2022.0,106749.0,133053.0,Statistician  ,Analysis,JPY,JP,MI,CT,Hybrid,DE,L
2022.0,144049.0,139608.0,Data Engineer  ,Data Science,EUR,JP,EX,FT,Remote,UK,S
2021.0,118148.0,55658.0,Data Scientist  in office,ML/AI,EUR,UK,MI,FT,Remote,UK,M
2022.0,52211.0,53267.0,Data Scientist  ,Data Science,GBP,US,SE,FT,Hybrid,JP,L
2022.0,56866.0,140998.0,Statistician  (Remote),ML/AI,INR,US,MI,FT,Hybrid,IN,M
2022.0,37344.0,109889.0,Data Analyst  ,Analysis,INR,IN,MI,FL,Hybrid,DE,L
2021.0,98737.0,155513.0,Data Scientist  ,ML/AI,EUR,IN,MI,FL,In-person,CN,M
2020.0,100288.0,153892.0,Data Scientist  in office,Data Science,INR,UK,MI,CT,In-person,US,S
2020.0,92546.0,83416.0,Statistician  in office,Engineering,GBP,UK,MI,CT,Hybrid,DE,S
2021.0,137879.0,191439.0,Machine Learning Engineer  in office,Engineering,GBP,UK,SE,FL,Hybrid,CN,L
2020.0,40327.0,178304.0,Data Engineer  (Remote),Data Science,EUR,DE,SE,PT,In-person,DE,S
2022.0,57608.0,89048.0,Data Scientist  in office,Data Science,INR,US,EX,FT,In-person,CN,L
2020.0,189357.0,79357.0,Machine Learning Engineer  ,Data Science,JPY,UK,MI,CT,Hybrid,DE,S
2022.0,118534.0,187540.0,Data Analyst  in office,Data Science,us dolars,MX,MI,FL,In-person,MX,S
2020.0,146209.0,51497.0,Machine Learning Engineer  (Remote),Analysis,GBP,US,EX,FT,In-person,DE,L
2021.0,48007.0,144009.0,Statistician  ,Engineering,EUR,CN,EN,FT,Remote,IN,L
2020.0,55257.0,36258.0,Data Analyst  ,ML/AI,GBP,JP,EN,FL,Hybrid,DE,S
2020.0,115054.0,85959.0,Data Analyst  (Remote),Analysis,us dolars,JP,SE,PT,Hybrid,CN,L
2020.0,59784.0,64902.0,Machine Learning Engineer  in office,ML/AI,EUR,US,MI,PT,In-person,CN,L
2021.0,199660.0,45454.0,Statistician  in office,Engineering,INR,CN,MI,CT,Remote,UK,L
2020.0,74221.0,67606.0,Data Scientist  in office,Analysis,INR,JP,EN,FL,Hybrid,CN,S
2021.0,51378.0,84969.0,Machine Learning Engineer  in office,Engineering,GBP,JP,MI,CT,Hybrid,UK,S
2022.0,34696.0,116465.0,Data Scientist  (Remote),ML/AI,EUR,JP,SE,PT,In-person,MX,M
2020.0,123531.0,161857.0,Machine Learning Engineer  (Remote),Data Science,EUR,IN,EX,CT,Hybrid,MX,M
2021.0,64635.0,103679.0,Data Scientist  in office,Data Science,JPY,CN,MI,CT,In-person,CN,M
2021.0,156489.0,119628.0,Machine Learning Engineer  (Remote),ML/AI,us dolars,IN,EX,PT,Remote,DE,M
2020.0,-88543.0,148785.0,Data Analyst  ,Data Science,EUR,US,SE,FT,Remote,CN,S
2022.0,180279.0,43635.0,Data Engineer  in office,ML/AI,GBP,US,EN,FT,Hybrid,MX,S
2021.0,188596.0,106518.0,Data Analyst  ,Analysis,EUR,DE,SE,PT,In-person,UK,S
2020.0,189626.0,43409.0,Data Scientist  ,Analysis,INR,IN,SE,FT,Remote,MX,M
2022.0,-41817.0,48541.0,Statistician  ,Data Science,EUR,US,SE,FL,Hybrid,IN,S
2021.0,85258.0,88022.0,Data Analyst  in office,Data Science,INR,IN,SE,FT,Hybrid,MX,S
2021.0,161240.0,99064.0,Data Engineer  in office,Engineering,GBP,DE,EX,PT,Hybrid,MX,S
2022.0,152475.0,197399.0,Data Scientist  in office,Data Science,INR,US,SE,FL,In-person,US,L
2022.0,95199.0,54946.0,Data Analyst  (Remote),Data Science,JPY,US,SE,CT,In-person,DE,L
2020.0,94948.0,127616.0,Machine Learning Engineer  in office,Engineering,us dolars,US,SE,PT,Remote,CN,M
2020.0,87782.0,131241.0,Statistician  ,Engineering,INR,US,SE,PT,In-person,UK,M
2021.0,110759.0,159622.0,Data Scientist  in office,Engineering,us dolars,UK,EX,FT,In-person,UK,L
2022.0,91599.0,185628.0,Data Analyst  (Remote),Engineering,INR,CN,SE,FL,Hybrid,MX,S
2022.0,46291.0,133445.0,Data Scientist  in office,Data Science,EUR,CN,EN,PT,Hybrid,IN,L
2022.0,138945.0,145409.0,Machine Learning Engineer  (Remote),ML/AI,JPY,IN,SE,FL,Remote,MX,L
2021.0,117057.0,157280.0,Data Engineer  ,Analysis,JPY,IN,SE,FL,Hybrid,CN,S
2022.0,120251.0,145611.0,Data Analyst  ,ML/AI,us dolars,IN,MI,FT,Hybrid,IN,S
2022.0,117154.0,51775.0,Data Scientist  ,Data Science,EUR,DE,MI,PT,Hybrid,US,M
2021.0,124535.0,161907.0,Data Scientist  ,Engineering,GBP,MX,MI,FL,In-person,CN,L
2020.0,194064.0,196819.0,Data Scientist  ,Analysis,JPY,UK,SE,FL,Hybrid,JP,M
2020.0,31573.0,177176.0,Data Engineer  ,Analysis,EUR,MX,EN,CT,Remote,JP,L
2021.0,38577.0,44927.0,Data Scientist  (Remote),ML/AI,EUR,IN,EN,FT,Remote,CN,L
2022.0,169784.0,165593.0,Statistician  ,Data Science,us dolars,IN,MI,PT,Hybrid,JP,S
2021.0,59948.0,74086.0,Statistician  in office,Data Science,EUR,US,MI,FL,Hybrid,US,L
2020.0,107700.0,175352.0,Data Scientist  (Remote),Data Science,EUR,MX,SE,FT,Remote,DE,L
2020.0,35217.0,93266.0,Statistician  (Remote),Analysis,GBP,US,EN,PT,In-person,MX,S
2021.0,90178.0,191825.0,Data Analyst  in office,ML/AI,us dolars,MX,EN,FL,Hybrid,JP,S
2021.0,115062.0,124971.0,Statistician  in office,Analysis,us dolars,MX,MI,PT,Remote,MX,S
2020.0,126806.0,189149.0,Data Scientist  in office,Analysis,EUR,US,EN,PT,In-person,JP,L
2021.0,187481.0,145210.0,Machine Learning Engineer  in office,Engineering,GBP,IN,MI,FT,Remote,CN,S
2020.0,139657.0,198417.0,Data Analyst  in office,ML/AI,INR,US,MI,FT,In-person,UK,L
2021.0,97035.0,192108.0,Data Engineer  ,Engineering,JPY,IN,EX,CT,Remote,UK,M
2021.0,123075.0,181074.0,Data Scientist  (Remote),Data Science,us dolars,MX,EX,CT,Remote,DE,S
2021.0,170741.0,78440.0,Data Engineer  in office,Analysis,GBP,DE,SE,CT,In-person,CN,M
2020.0,189634.0,147771.0,Machine Learning Engineer  in office,ML/AI,GBP,DE,MI,FL,Hybrid,IN,M
2021.0,51629.0,101466.0,Data Engineer  (Remote),Data Science,EUR,JP,SE,CT,Remote,US,S
2020.0,121282.0,108924.0,Data Scientist  (Remote),ML/AI,JPY,UK,EX,PT,Hybrid,JP,S
2020.0,76007.0,151411.0,Data Scientist  ,Analysis,us dolars,US,EN,FT,Remote,CN,L
2021.0,179200.0,83965.0,Machine Learning Engineer  (Remote),ML/AI,INR,CN,EX,PT,In-person,MX,S
2021.0,32039.0,49691.0,Data Scientist  in office,Data Science,EUR,US,EX,FT,Hybrid,MX,M
2020.0,136615.0,99178.0,Machine Learning Engineer  (Remote),Engineering,us dolars,UK,EX,FT,In-person,CN,M
2020.0,33857.0,49201.0,Machine Learning Engineer  in office,Analysis,us dolars,MX,EN,PT,In-person,US,M
2022.0,121432.0,37421.0,Data Scientist  (Remote),Engineering,GBP,UK,EX,PT,Hybrid,UK,L
2020.0,110977.0,135351.0,Statistician  (Remote),Analysis,JPY,MX,MI,FL,Hybrid,US,L
2022.0,42735.0,174626.0,Machine Learning Engineer  ,Data Science,INR,JP,MI,FT,Hybrid,UK,S
2022.0,195583.0,101124.0,Data Scientist  in office,Analysis,JPY,UK,EX,CT,In-person,US,S
2022.0,76051.0,119307.0,Statistician  ,Engineering,GBP,IN,SE,FL,In-person,MX,S
2021.0,154822.0,121360.0,Machine Learning Engineer  ,Analysis,INR,US,SE,CT,In-person,UK,M
2021.0,82693.0,104852.0,Statistician  in office,Data Science,INR,UK,EN,FL,Hybrid,US,M
2020.0,137942.0,90245.0,Data Analyst  (Remote),Analysis,EUR,IN,EN,FT,Remote,JP,M
2022.0,99152.0,138153.0,Data Analyst  ,Engineering,INR,UK,MI,PT,Hybrid,JP,S
2021.0,110919.0,75562.0,Statistician  (Remote),Data Science,us dolars,CN,MI,PT,Remote,DE,S
2021.0,59756.0,189306.0,Machine Learning Engineer  (Remote),Engineering,JPY,IN,EX,FT,In-person,US,M
